idx, class_id, class_name, start_second, end_second
1, 3, gunshots/0035.wav, 3.891656, 4.222625
2, 3, gunshots/0095.wav, 8.149000, 8.577969
3, 4, screams/0002.wav, 13.278750, 14.375719
4, 4, screams/0001.wav, 18.746156, 19.846125
5, 2, glass/0005.wav, 24.837594, 25.617562
6, 3, gunshots/0149.wav, 29.477031, 29.859000
7, 2, glass/0040.wav, 35.143813, 36.818781
8, 4, screams/0023.wav, 40.281031, 41.106000
9, 3, gunshots/0086.wav, 46.521219, 47.036187
10, 3, gunshots/0068.wav, 50.421375, 50.911344
11, 2, glass/0018.wav, 54.591000, 55.580969
12, 3, gunshots/0020.wav, 60.578688, 61.238656
13, 3, gunshots/0079.wav, 64.931031, 65.407000
14, 4, screams/0043.wav, 69.835063, 71.165031
15, 3, gunshots/0057.wav, 74.975063, 75.956031
16, 2, glass/0003.wav, 80.258969, 82.238938
17, 2, glass/0054.wav, 87.291344, 88.556313
18, 2, glass/0052.wav, 92.435625, 93.325594
19, 2, glass/0057.wav, 98.911438, 99.973406
20, 2, glass/0034.wav, 104.310344, 106.230312
21, 2, glass/0033.wav, 110.369313, 111.352281
22, 3, gunshots/0078.wav, 115.845812, 116.465781
23, 2, glass/0031.wav, 121.413656, 122.067625
24, 3, gunshots/0076.wav, 125.984062, 126.258031
25, 3, gunshots/0016.wav, 129.923750, 130.373719
26, 3, gunshots/0104.wav, 134.565406, 134.948375
27, 4, screams/0042.wav, 138.771969, 141.406937
28, 2, glass/0013.wav, 145.349594, 146.309562
29, 2, glass/0055.wav, 149.822188, 150.641156
30, 3, gunshots/0096.wav, 154.478156, 154.905125
31, 2, glass/0052.wav, 159.457562, 160.347531
32, 4, screams/0043.wav, 164.150219, 165.480187
33, 4, screams/0029.wav, 170.933156, 171.423125
34, 4, screams/0046.wav, 176.714156, 178.674125
