idx, class_id, class_name, start_second, end_second
1, 2, glass/0020.wav, 4.951062, 5.529031
2, 3, gunshots/0041.wav, 10.284125, 10.630094
3, 4, screams/0007.wav, 14.549406, 15.345375
4, 4, screams/0043.wav, 20.456531, 21.786500
5, 3, gunshots/0126.wav, 25.410875, 25.680844
6, 4, screams/0039.wav, 29.249437, 30.252406
7, 3, gunshots/0026.wav, 34.078656, 34.814625
8, 3, gunshots/0001.wav, 39.287375, 39.953344
9, 3, gunshots/0026.wav, 45.342281, 46.078250
10, 2, glass/0048.wav, 50.371469, 51.964438
11, 3, gunshots/0081.wav, 55.546250, 56.119219
12, 2, glass/0052.wav, 60.246563, 61.136531
13, 2, glass/0059.wav, 66.741469, 71.821438
14, 4, screams/0010.wav, 77.097469, 78.556438
15, 4, screams/0019.wav, 82.929156, 84.001125
16, 2, glass/0053.wav, 89.083969, 90.077938
17, 4, screams/0033.wav, 94.750187, 95.470156
18, 3, gunshots/0103.wav, 99.939562, 100.298531
19, 2, glass/0057.wav, 103.603188, 104.665156
20, 3, gunshots/0088.wav, 108.903063, 109.243031
21, 2, glass/0048.wav, 113.132781, 114.725750
22, 4, screams/0003.wav, 119.277531, 120.101500
23, 2, glass/0058.wav, 124.102750, 127.782719
24, 3, gunshots/0061.wav, 131.893281, 132.355250
25, 2, glass/0048.wav, 137.613750, 139.206719
26, 4, screams/0034.wav, 143.002000, 144.128969
27, 2, glass/0054.wav, 147.763688, 149.028656
28, 3, gunshots/0079.wav, 152.742625, 153.218594
29, 4, screams/0033.wav, 157.313531, 158.033500
30, 3, gunshots/0056.wav, 162.217344, 162.506313
31, 3, gunshots/0102.wav, 168.069187, 168.496156
32, 3, gunshots/0124.wav, 174.011625, 174.304594
33, 4, screams/0007.wav, 177.968094, 178.764062
