idx, class_id, class_name, start_second, end_second
1, 4, screams/0010.wav, 4.509969, 5.968938
2, 4, screams/0021.wav, 10.682375, 11.437344
3, 2, glass/0048.wav, 17.003031, 18.596000
4, 4, screams/0021.wav, 23.881062, 24.636031
5, 3, gunshots/0067.wav, 30.116250, 30.693219
6, 3, gunshots/0066.wav, 35.857906, 36.238875
7, 2, glass/0003.wav, 40.790000, 42.769969
8, 2, glass/0002.wav, 46.567437, 47.512406
9, 3, gunshots/0100.wav, 52.671250, 52.986219
10, 3, gunshots/0081.wav, 57.372031, 57.945000
11, 4, screams/0040.wav, 62.231469, 62.946438
12, 3, gunshots/0048.wav, 66.775312, 67.150281
13, 4, screams/0029.wav, 72.541313, 73.031281
14, 2, glass/0027.wav, 76.552844, 77.612813
15, 4, screams/0027.wav, 82.510031, 83.418000
16, 3, gunshots/0047.wav, 88.964594, 89.353562
17, 3, gunshots/0066.wav, 93.192094, 93.573063
18, 4, screams/0039.wav, 98.986375, 99.989344
19, 2, glass/0031.wav, 104.662063, 105.316031
20, 4, screams/0003.wav, 109.589094, 110.413062
21, 2, glass/0007.wav, 116.023687, 117.178656
22, 4, screams/0005.wav, 120.982125, 124.195094
23, 2, glass/0061.wav, 129.160875, 130.018844
24, 4, screams/0022.wav, 134.986938, 136.126906
25, 3, gunshots/0122.wav, 140.404031, 140.741000
26, 2, glass/0029.wav, 145.224063, 146.166031
27, 2, glass/0010.wav, 150.113531, 152.060500
28, 4, screams/0033.wav, 157.697906, 158.417875
29, 4, screams/0013.wav, 162.187281, 163.337250
30, 4, screams/0005.wav, 168.079438, 171.292406
31, 3, gunshots/0126.wav, 175.790562, 176.060531
32, 4, screams/0010.wav, 179.928937, 181.387906
