idx, class_id, class_name, start_second, end_second
1, 3, gunshots/0066.wav, 3.894500, 4.275469
2, 2, glass/0025.wav, 9.912906, 12.244875
3, 3, gunshots/0021.wav, 16.996531, 17.651500
4, 3, gunshots/0095.wav, 21.581156, 22.010125
5, 2, glass/0008.wav, 27.632219, 28.603188
6, 2, glass/0002.wav, 32.299375, 33.244344
7, 2, glass/0034.wav, 38.752875, 40.672844
8, 2, glass/0054.wav, 45.350906, 46.615875
9, 3, gunshots/0109.wav, 51.975813, 52.448781
10, 3, gunshots/0118.wav, 57.826875, 58.141844
11, 3, gunshots/0125.wav, 62.708500, 63.045469
12, 3, gunshots/0091.wav, 68.478281, 68.861250
13, 2, glass/0058.wav, 73.311500, 76.991469
14, 2, glass/0061.wav, 81.051438, 81.909406
15, 2, glass/0041.wav, 86.357812, 88.767781
16, 3, gunshots/0056.wav, 92.849812, 93.138781
17, 2, glass/0061.wav, 96.704250, 97.562219
18, 2, glass/0055.wav, 102.530375, 103.349344
19, 3, gunshots/0110.wav, 108.527156, 108.864125
20, 3, gunshots/0068.wav, 112.757156, 113.247125
21, 2, glass/0052.wav, 118.351625, 119.241594
22, 3, gunshots/0068.wav, 124.198313, 124.688281
23, 2, glass/0054.wav, 129.886875, 131.151844
24, 2, glass/0024.wav, 134.678875, 136.756844
25, 2, glass/0052.wav, 140.404750, 141.294719
26, 2, glass/0025.wav, 146.128781, 148.460750
27, 2, glass/0056.wav, 152.858844, 153.512812
28, 3, gunshots/0152.wav, 158.091531, 158.541500
29, 3, gunshots/0106.wav, 162.704813, 163.086781
30, 3, gunshots/0103.wav, 167.144406, 167.503375
31, 3, gunshots/0060.wav, 172.468844, 172.901813
32, 2, glass/0041.wav, 177.707219, 180.117188
