idx, class_id, class_name, start_second, end_second
1, 4, screams/0033.wav, 4.636812, 5.356781
2, 3, gunshots/0039.wav, 10.017938, 10.349906
3, 3, gunshots/0030.wav, 15.426687, 15.764656
4, 4, screams/0044.wav, 19.494438, 21.214406
5, 4, screams/0044.wav, 26.767813, 28.487781
6, 2, glass/0028.wav, 33.622469, 34.602438
7, 2, glass/0018.wav, 38.384281, 39.374250
8, 4, screams/0004.wav, 43.896094, 44.855063
9, 4, screams/0004.wav, 50.041000, 50.999969
10, 3, gunshots/0009.wav, 56.478687, 57.038656
11, 4, screams/0033.wav, 61.996781, 62.716750
12, 3, gunshots/0126.wav, 66.138500, 66.408469
13, 3, gunshots/0123.wav, 70.410375, 70.725344
14, 4, screams/0029.wav, 76.074375, 76.564344
15, 3, gunshots/0006.wav, 81.657844, 82.470812
16, 2, glass/0018.wav, 87.300500, 88.290469
17, 3, gunshots/0037.wav, 92.429281, 92.746250
18, 2, glass/0006.wav, 97.347188, 98.157156
19, 3, gunshots/0084.wav, 102.455344, 102.815313
20, 3, gunshots/0040.wav, 108.132219, 108.420187
21, 3, gunshots/0055.wav, 112.833625, 113.222594
22, 2, glass/0025.wav, 116.944656, 119.276625
23, 3, gunshots/0126.wav, 124.224844, 124.494812
24, 4, screams/0034.wav, 128.855813, 129.982781
25, 3, gunshots/0103.wav, 133.538375, 133.897344
26, 3, gunshots/0081.wav, 138.766844, 139.339812
27, 4, screams/0024.wav, 144.744094, 145.449062
28, 4, screams/0010.wav, 150.058969, 151.517937
29, 3, gunshots/0067.wav, 155.200625, 155.777594
30, 4, screams/0034.wav, 161.003187, 162.130156
31, 3, gunshots/0008.wav, 167.237375, 168.032344
32, 4, screams/0004.wav, 172.922500, 173.881469
33, 2, glass/0007.wav, 177.805969, 178.960938
