idx, class_id, class_name, start_second, end_second
1, 4, screams/0025.wav, 5.599719, 6.569687
2, 2, glass/0038.wav, 11.129500, 12.394469
3, 4, screams/0002.wav, 16.013906, 17.110875
4, 4, screams/0027.wav, 21.770969, 22.678937
5, 4, screams/0002.wav, 27.679437, 28.776406
6, 3, gunshots/0068.wav, 32.484281, 32.974250
7, 3, gunshots/0128.wav, 38.504312, 38.845281
8, 2, glass/0025.wav, 43.576563, 45.908531
9, 3, gunshots/0045.wav, 51.125188, 51.442156
10, 3, gunshots/0002.wav, 56.803000, 57.269969
11, 2, glass/0061.wav, 62.094250, 62.952219
12, 3, gunshots/0128.wav, 67.478406, 67.819375
13, 3, gunshots/0158.wav, 71.307531, 71.752500
14, 3, gunshots/0099.wav, 77.346781, 77.795750
15, 4, screams/0027.wav, 82.645062, 83.553031
16, 4, screams/0046.wav, 87.488719, 89.448688
17, 2, glass/0048.wav, 94.303969, 95.896938
18, 2, glass/0057.wav, 100.232625, 101.294594
19, 4, screams/0001.wav, 104.694469, 105.794438
20, 2, glass/0038.wav, 110.550656, 111.815625
21, 4, screams/0031.wav, 116.451969, 117.551937
22, 2, glass/0011.wav, 121.954063, 122.707031
23, 3, gunshots/0086.wav, 126.503406, 127.018375
24, 4, screams/0033.wav, 131.355750, 132.075719
25, 4, screams/0033.wav, 136.906688, 137.626656
26, 4, screams/0003.wav, 142.125719, 142.949688
27, 2, glass/0006.wav, 148.074656, 148.884625
28, 2, glass/0056.wav, 152.211875, 152.865844
29, 3, gunshots/0100.wav, 157.793219, 158.108188
30, 2, glass/0020.wav, 161.766063, 162.344031
31, 3, gunshots/0139.wav, 167.889000, 168.203969
32, 3, gunshots/0045.wav, 172.063594, 172.380562
33, 3, gunshots/0081.wav, 177.082406, 177.655375
