idx, class_id, class_name, start_second, end_second
1, 4, screams/0013.wav, 5.017406, 6.167375
2, 2, glass/0048.wav, 10.791125, 12.384094
3, 4, screams/0006.wav, 17.936625, 18.706594
4, 2, glass/0026.wav, 23.935625, 25.120594
5, 3, gunshots/0032.wav, 29.122219, 29.670188
6, 2, glass/0006.wav, 33.163750, 33.973719
7, 3, gunshots/0013.wav, 38.135250, 38.711219
8, 3, gunshots/0089.wav, 42.580562, 42.960531
9, 2, glass/0019.wav, 47.191531, 48.371500
10, 2, glass/0034.wav, 52.599969, 54.519937
11, 3, gunshots/0009.wav, 59.184719, 59.744687
12, 4, screams/0013.wav, 63.229250, 64.379219
13, 2, glass/0019.wav, 69.107094, 70.287063
14, 2, glass/0009.wav, 74.356094, 75.410062
15, 4, screams/0034.wav, 78.909875, 80.036844
16, 3, gunshots/0042.wav, 84.737188, 85.026156
17, 3, gunshots/0104.wav, 89.579969, 89.962937
18, 4, screams/0029.wav, 94.494469, 94.984437
19, 3, gunshots/0003.wav, 98.356281, 99.106250
20, 2, glass/0029.wav, 102.683094, 103.625062
21, 4, screams/0019.wav, 107.581875, 108.653844
22, 4, screams/0006.wav, 113.894563, 114.664531
23, 3, gunshots/0076.wav, 118.575937, 118.849906
24, 2, glass/0011.wav, 124.384187, 125.137156
25, 4, screams/0004.wav, 128.751406, 129.710375
26, 3, gunshots/0007.wav, 133.856437, 134.693406
27, 3, gunshots/0132.wav, 138.886188, 139.223156
28, 3, gunshots/0001.wav, 143.025719, 143.691688
29, 4, screams/0025.wav, 149.317500, 150.287469
30, 4, screams/0049.wav, 153.694750, 159.918719
31, 4, screams/0023.wav, 163.434063, 164.259031
32, 4, screams/0003.wav, 168.122219, 168.946188
33, 2, glass/0056.wav, 174.512250, 175.166219
