idx, class_id, class_name, start_second, end_second
1, 2, glass/0003.wav, 3.780438, 5.760406
2, 2, glass/0018.wav, 10.882812, 11.872781
3, 3, gunshots/0071.wav, 16.573000, 17.034969
4, 4, screams/0036.wav, 20.911156, 22.121125
5, 3, gunshots/0056.wav, 26.139531, 26.428500
6, 2, glass/0029.wav, 31.943906, 32.885875
7, 3, gunshots/0072.wav, 38.294844, 38.770812
8, 4, screams/0029.wav, 43.894844, 44.384813
9, 3, gunshots/0048.wav, 48.197781, 48.572750
10, 2, glass/0039.wav, 52.650813, 54.410781
11, 3, gunshots/0049.wav, 59.123750, 59.513719
12, 3, gunshots/0027.wav, 64.983000, 65.343969
13, 3, gunshots/0087.wav, 70.033625, 70.393594
14, 3, gunshots/0111.wav, 74.610156, 75.037125
15, 4, screams/0033.wav, 79.323937, 80.043906
16, 3, gunshots/0132.wav, 84.930375, 85.267344
17, 3, gunshots/0011.wav, 90.453312, 90.936281
18, 4, screams/0002.wav, 95.453438, 96.550406
19, 4, screams/0039.wav, 102.026687, 103.029656
20, 3, gunshots/0151.wav, 106.906813, 107.355781
21, 3, gunshots/0135.wav, 111.695656, 112.032625
22, 2, glass/0028.wav, 117.354000, 118.333969
23, 4, screams/0035.wav, 123.405406, 125.185375
24, 2, glass/0063.wav, 128.941625, 130.613594
25, 4, screams/0030.wav, 135.643563, 137.593531
26, 4, screams/0036.wav, 143.267500, 144.477469
27, 2, glass/0002.wav, 148.978500, 149.923469
28, 3, gunshots/0057.wav, 155.357250, 156.338219
29, 3, gunshots/0006.wav, 159.780969, 160.593938
30, 3, gunshots/0023.wav, 163.896719, 164.666687
31, 4, screams/0001.wav, 169.269875, 170.369844
32, 3, gunshots/0047.wav, 174.424531, 174.813500
33, 3, gunshots/0116.wav, 179.607469, 179.967437
