idx, class_id, class_name, start_second, end_second
1, 4, screams/0023.wav, 5.313313, 6.138281
2, 2, glass/0027.wav, 10.961063, 12.021031
3, 3, gunshots/0122.wav, 16.473938, 16.810906
4, 2, glass/0027.wav, 21.112344, 22.172313
5, 4, screams/0006.wav, 26.295250, 27.065219
6, 3, gunshots/0003.wav, 32.454375, 33.204344
7, 4, screams/0022.wav, 37.190812, 38.330781
8, 2, glass/0008.wav, 42.324844, 43.295812
9, 3, gunshots/0013.wav, 47.796344, 48.372312
10, 3, gunshots/0121.wav, 53.261063, 53.576031
11, 3, gunshots/0114.wav, 57.377000, 57.690969
12, 3, gunshots/0106.wav, 61.781844, 62.163812
13, 2, glass/0043.wav, 65.709844, 67.104812
14, 3, gunshots/0107.wav, 70.567719, 70.995688
15, 3, gunshots/0019.wav, 74.886219, 75.488187
16, 4, screams/0044.wav, 80.344938, 82.064906
17, 3, gunshots/0016.wav, 87.436250, 87.886219
18, 4, screams/0044.wav, 91.229750, 92.949719
19, 2, glass/0058.wav, 97.577531, 101.257500
20, 4, screams/0046.wav, 105.950250, 107.910219
21, 4, screams/0043.wav, 113.021062, 114.351031
22, 3, gunshots/0062.wav, 119.257031, 119.703969
23, 2, glass/0056.wav, 123.666844, 124.320813
24, 4, screams/0046.wav, 127.743156, 129.703125
25, 4, screams/0006.wav, 134.771500, 135.541469
26, 3, gunshots/0003.wav, 140.351406, 141.101375
27, 4, screams/0008.wav, 144.730781, 145.554750
28, 3, gunshots/0135.wav, 151.029531, 151.366500
29, 3, gunshots/0007.wav, 155.099281, 155.936250
30, 4, screams/0019.wav, 160.663000, 161.734969
31, 3, gunshots/0035.wav, 165.793656, 166.124625
32, 3, gunshots/0075.wav, 170.124219, 170.412187
33, 2, glass/0059.wav, 174.954312, 180.034281
