idx, class_id, class_name, start_second, end_second
1, 4, screams/0033.wav, 5.200906, 5.920875
2, 3, gunshots/0083.wav, 9.875438, 10.300406
3, 2, glass/0048.wav, 14.025750, 15.618719
4, 3, gunshots/0040.wav, 20.251531, 20.539500
5, 4, screams/0001.wav, 23.999844, 25.099812
6, 2, glass/0028.wav, 29.305719, 30.285688
7, 3, gunshots/0116.wav, 33.631437, 33.991406
8, 3, gunshots/0136.wav, 38.750125, 39.132094
9, 3, gunshots/0044.wav, 42.578344, 42.881312
10, 2, glass/0014.wav, 46.297969, 51.747937
11, 2, glass/0010.wav, 55.286437, 57.233406
12, 3, gunshots/0139.wav, 61.631594, 61.946562
13, 3, gunshots/0051.wav, 67.505344, 67.894312
14, 4, screams/0034.wav, 73.395469, 74.522437
15, 3, gunshots/0058.wav, 78.547313, 78.907281
16, 3, gunshots/0072.wav, 84.055813, 84.531781
17, 3, gunshots/0108.wav, 89.901031, 90.373000
18, 3, gunshots/0156.wav, 95.900969, 96.237938
19, 3, gunshots/0089.wav, 99.997781, 100.377750
20, 2, glass/0056.wav, 105.307312, 105.961281
21, 4, screams/0040.wav, 109.265156, 109.980125
22, 3, gunshots/0110.wav, 114.608844, 114.945813
23, 4, screams/0007.wav, 119.526000, 120.321969
24, 2, glass/0020.wav, 125.340250, 125.918219
25, 2, glass/0029.wav, 131.516687, 132.458656
26, 2, glass/0059.wav, 137.470188, 142.550156
27, 3, gunshots/0044.wav, 147.359250, 147.662219
28, 3, gunshots/0124.wav, 152.788344, 153.081312
29, 2, glass/0054.wav, 157.181219, 158.446188
30, 4, screams/0040.wav, 162.136000, 162.850969
31, 4, screams/0032.wav, 166.572156, 167.362125
32, 4, screams/0034.wav, 172.668187, 173.795156
33, 2, glass/0004.wav, 178.622312, 179.622281
