idx, class_id, class_name, start_second, end_second
1, 2, glass/0026.wav, 3.577250, 4.762219
2, 2, glass/0048.wav, 9.203906, 10.796875
3, 2, glass/0048.wav, 16.123469, 17.716438
4, 2, glass/0050.wav, 22.953719, 24.347687
5, 3, gunshots/0152.wav, 29.407844, 29.857813
6, 3, gunshots/0020.wav, 33.922781, 34.582750
7, 3, gunshots/0079.wav, 38.638219, 39.114187
8, 2, glass/0008.wav, 44.036437, 45.007406
9, 3, gunshots/0051.wav, 49.377781, 49.766750
10, 2, glass/0031.wav, 54.309937, 54.963906
11, 2, glass/0031.wav, 60.648125, 61.302094
12, 3, gunshots/0130.wav, 65.762312, 66.122281
13, 2, glass/0019.wav, 71.660469, 72.840437
14, 2, glass/0031.wav, 76.287875, 76.941844
15, 3, gunshots/0088.wav, 81.963594, 82.303562
16, 2, glass/0004.wav, 86.540437, 87.540406
17, 3, gunshots/0053.wav, 92.967500, 93.414438
18, 3, gunshots/0033.wav, 98.790562, 99.338531
19, 2, glass/0030.wav, 103.642906, 104.459875
20, 2, glass/0027.wav, 109.005469, 110.065438
21, 2, glass/0053.wav, 114.509062, 115.503031
22, 3, gunshots/0074.wav, 120.550062, 120.853031
23, 2, glass/0043.wav, 124.941187, 126.336156
24, 2, glass/0011.wav, 129.948750, 130.701719
25, 3, gunshots/0029.wav, 134.707500, 135.067469
26, 3, gunshots/0074.wav, 138.968031, 139.271000
27, 3, gunshots/0135.wav, 143.745000, 144.081969
28, 3, gunshots/0018.wav, 147.631781, 148.313750
29, 3, gunshots/0076.wav, 152.603062, 152.877031
30, 2, glass/0039.wav, 157.241813, 159.001781
31, 2, glass/0039.wav, 163.132313, 164.892281
32, 3, gunshots/0083.wav, 169.053781, 169.478750
33, 2, glass/0006.wav, 173.965344, 174.775313
34, 2, glass/0034.wav, 179.145594, 181.065562
